language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
dpr,1,3,1,2,0,1,1,1,0,1,3,2,3,0,2,2,2,1,2,0,2,2,0,2,2,0,3,1,2,2,0,2,3,2,1,2,2,0,1,1,1,0,2,2,1,2,0,3,1,1,2,1,2,0,2,1,2,1,1,1,3,2,3,3,1,1,1,2,1,2,0,2,1,0,2,0,2,2,1,1,2,0,0,1,0,0,0,1,1,1,1,2,1,1,1,2,0,1,2,1,1,1,3,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,0,2,1,1,2,0,3,1,0,0,2,2,1,2,1,1,1,2,1,1,2,2,3,1,2,1,1,1,1,1,0,2,0,1,0,2,2,2,2,2,0,2,0,2,1,0,0,3,0,1,3,0,1,1,1,2,1,2,3,2,2,1,1,3,1,1,1,1,0,3,1,1,1,2,1,1,1,3,1,3,3,2,1,1,2,3,1,2,1,2,2,1,1,3,2,2,1,0,2,3,1,0,0,2,0,2,2,1,1,2,2,2,1,2,2,2,0,1,2,0,3,1,1,3,1,0,2,3,1,1,1,0,1,2,1,1,1,0,2,0,1,3,1,1,1,1,3,1,0,1,2,0,2,1,1,1,1,2,0,2,1,1,0,3,2,3,2,2,1,1,3,1,1,1,0,2,1,3,1,0,2,0,1,1,2,1,1,2,1
ejw,13,12,15,8,2,13,3,14,0,13,5,4,12,1,9,12,3,13,6,7,10,7,9,7,9,2,7,13,8,4,0,0,12,14,14,10,12,2,7,12,5,11,14,0,12,0,9,0,12,13,5,0,11,1,3,14,13,14,14,15,8,6,1,11,12,15,12,1,10,1,4,9,7,10,8,13,5,14,14,14,11,6,0,3,14,0,4,0,8,15,4,3,6,7,5,3,0,11,0,14,7,14,10,5,14,7,11,0,13,2,7,7,15,8,13,12,6,12,6,8,13,7,13,0,2,7,14,12,0,0,0,12,0,0,3,1,0,1,14,14,12,12,9,13,4,11,11,11,5,15,13,13,3,12,0,12,0,13,3,10,1,0,10,8,0,6,1,3,14,0,1,8,10,11,12,0,14,10,12,0,14,10,5,7,4,16,15,13,5,14,14,2,6,6,14,15,16,8,8,14,15,0,14,12,8,8,14,4,0,1,0,15,14,13,7,14,13,0,10,6,15,9,0,8,12,0,0,7,0,8,12,13,0,7,6,12,3,11,13,7,8,13,5,5,14,15,9,1,12,1,10,0,7,15,12,1,13,0,15,15,14,0,3,0,3,12,2,16,13,4,11,13,6,13,12,1,0,13,14,0,13,14,1,12,3,0,13,6,9,0,7,12,0,16,9,14,4,11,1,0,0,1,8,0,13,3,0,13,0,8,7,1,13
emo,12,13,13,7,2,14,3,15,0,13,9,4,12,1,16,13,9,14,13,7,11,7,5,13,9,2,7,13,11,4,0,0,12,15,15,10,12,2,14,13,10,1,15,0,13,0,9,0,12,12,5,0,7,1,3,16,11,15,15,16,8,6,1,12,14,17,12,1,11,1,4,6,7,11,10,13,6,15,7,15,9,9,0,3,14,0,4,2,15,16,4,3,13,7,5,3,0,11,0,7,7,16,10,5,8,7,3,0,14,2,7,7,13,8,13,13,6,8,9,8,15,7,13,0,2,7,14,12,0,0,0,6,0,0,3,1,0,1,13,15,4,12,14,13,4,11,10,11,5,12,13,14,3,12,0,10,0,13,3,10,1,0,10,8,0,6,1,3,5,0,7,12,7,11,13,0,13,4,12,0,15,11,13,7,4,17,16,14,0,8,14,0,4,6,14,7,9,10,8,15,16,0,15,13,8,10,15,4,0,1,0,14,14,13,7,14,15,0,10,13,13,9,0,8,14,0,0,7,0,8,13,13,0,0,6,14,3,10,5,7,8,11,5,5,14,16,11,1,12,1,10,0,7,7,12,1,13,0,16,17,7,0,3,0,3,7,2,15,15,4,0,14,6,15,12,1,0,14,8,0,14,13,1,13,3,0,14,6,9,0,7,6,0,14,9,15,4,6,1,0,0,1,8,0,13,3,0,14,0,8,12,1,12
fhm,8,10,9,3,2,9,3,10,0,10,1,6,9,1,11,8,7,8,8,9,3,5,0,6,11,2,8,9,10,6,0,10,1,10,9,6,8,2,9,8,5,9,9,0,9,0,7,8,9,10,9,5,7,3,1,9,8,10,10,9,7,0,7,8,9,9,10,7,8,6,0,7,8,5,7,8,1,9,10,10,6,7,0,3,10,0,2,0,11,9,9,3,8,8,8,3,3,7,0,9,8,9,8,9,11,6,8,0,9,0,9,11,10,10,11,9,9,11,0,10,10,9,10,0,0,6,10,7,0,0,7,9,0,0,3,1,0,7,9,10,10,10,11,9,0,8,8,8,4,9,9,8,2,9,0,6,0,8,0,5,5,5,8,10,0,9,1,0,11,0,6,7,6,7,7,0,7,6,8,6,10,0,8,6,4,10,9,10,0,7,11,0,3,4,9,11,12,5,7,8,9,8,10,1,7,4,8,6,0,9,3,10,12,9,0,10,10,8,8,11,9,8,0,7,9,0,0,11,0,7,7,10,0,5,10,7,3,8,9,6,6,7,5,5,10,9,6,7,10,7,6,0,11,9,9,1,10,0,10,10,10,0,9,0,3,8,2,10,10,10,0,9,7,10,9,6,0,9,9,0,11,9,1,9,11,5,5,8,10,8,9,8,3,9,8,10,5,8,7,0,3,5,10,0,10,3,0,9,0,12,11,5,9
fiw,9,11,10,3,2,10,3,11,3,7,1,6,11,1,12,9,5,8,8,8,3,1,0,9,11,2,8,10,8,6,0,7,1,11,10,8,11,2,6,9,5,8,10,0,9,0,2,8,11,8,5,6,9,3,1,10,9,10,11,11,7,0,7,9,7,10,9,1,8,6,0,7,8,7,7,10,1,10,11,11,6,8,0,7,10,0,2,0,12,11,11,3,10,8,7,3,2,9,0,11,8,10,6,10,10,1,9,0,10,0,10,12,9,10,10,10,10,10,7,9,11,9,11,0,0,6,11,7,8,0,7,10,0,0,3,1,0,7,10,11,8,10,4,10,0,6,8,9,6,9,10,10,2,9,0,7,0,8,0,9,5,7,5,10,0,9,1,0,12,0,1,7,5,10,7,0,10,6,8,7,11,0,9,6,8,11,10,10,0,11,12,0,3,4,10,9,10,5,7,10,10,0,8,1,7,4,10,9,0,9,3,11,10,10,0,11,8,9,9,8,10,8,0,10,9,0,0,9,0,12,7,11,0,4,6,9,3,9,10,6,6,9,5,5,11,10,6,1,6,7,6,0,9,11,9,1,11,0,11,11,11,0,3,0,3,10,2,11,11,9,9,7,3,9,9,6,0,10,9,0,9,10,1,10,9,5,9,8,10,10,9,8,3,10,8,11,6,8,6,0,3,5,11,0,11,3,3,10,0,10,9,1,7
hnz,1,2,4,2,0,4,1,2,1,4,0,1,4,0,1,3,0,2,4,0,1,0,0,0,3,0,5,3,3,2,0,3,5,3,4,4,3,0,2,2,3,4,1,2,4,3,0,5,3,4,4,2,3,0,0,2,3,4,4,4,2,3,2,1,2,4,2,3,3,4,0,3,2,0,3,0,3,1,4,4,5,0,0,2,2,0,1,0,4,4,2,2,2,4,1,0,0,4,3,3,3,4,2,0,4,3,0,0,2,0,2,2,4,4,4,2,2,2,1,2,2,3,2,0,0,2,2,3,3,0,2,2,0,0,1,3,1,3,2,4,2,3,3,2,2,4,2,2,1,4,4,2,1,2,0,3,0,2,0,0,2,2,3,4,0,3,0,1,4,0,0,0,0,4,5,0,4,2,3,1,2,3,4,3,3,4,4,4,0,4,4,0,2,0,2,4,2,4,4,2,4,2,4,4,2,2,2,2,2,0,2,4,4,3,4,2,4,4,4,3,3,3,2,2,4,0,0,3,0,3,0,2,1,2,5,3,1,2,4,3,0,3,3,3,5,2,2,0,2,2,4,2,3,4,4,0,4,3,2,4,4,0,0,0,1,2,1,4,4,2,2,2,0,2,1,0,2,2,2,0,4,4,2,1,2,2,4,4,4,4,3,3,1,4,0,2,2,3,2,0,0,2,2,0,1,2,1,4,5,2,4,3,2
hps,2,4,3,2,1,2,1,3,0,3,4,1,2,0,3,1,0,3,3,3,1,3,0,3,4,0,4,2,4,2,0,4,2,1,2,3,4,0,3,3,1,0,1,2,2,4,0,4,2,3,3,2,4,0,0,3,4,3,2,2,2,3,2,4,3,2,3,3,2,2,0,1,1,0,1,2,3,3,3,3,4,0,0,1,3,0,0,0,3,3,3,2,3,3,1,0,0,2,2,2,2,3,2,0,3,3,0,0,3,0,3,3,2,3,2,3,3,3,4,3,3,1,3,0,0,2,3,1,0,0,2,3,0,0,1,4,3,4,3,2,3,4,2,3,2,3,2,3,1,2,2,3,1,3,0,4,0,3,1,3,2,2,4,3,0,2,0,1,2,0,3,4,0,2,2,0,3,3,2,1,3,4,0,4,1,3,2,0,0,3,2,0,0,0,3,2,3,3,3,3,3,4,2,0,4,3,3,3,2,4,2,3,3,1,3,3,2,2,3,1,2,2,2,4,3,0,0,4,0,4,3,3,1,2,4,4,1,3,0,4,2,1,4,4,2,3,0,4,1,3,3,2,2,3,3,0,2,4,3,2,2,0,0,0,1,2,1,2,2,3,2,3,2,3,3,0,2,3,1,0,2,1,0,1,2,3,3,2,3,1,4,0,1,2,4,3,3,2,0,0,0,4,3,0,1,2,1,2,4,3,3,0,3
int,7,9,8,6,2,8,3,9,0,9,7,8,10,2,5,7,5,9,9,1,8,1,7,6,12,2,0,8,8,7,3,9,11,5,8,6,8,2,6,7,8,6,8,4,10,8,6,9,10,9,8,4,8,3,1,8,7,11,9,10,5,7,1,0,8,8,6,1,6,7,0,4,9,5,9,9,1,8,9,9,7,0,0,3,11,1,2,0,7,10,10,5,9,6,4,3,0,7,0,10,9,8,7,8,0,5,7,0,7,0,4,10,8,11,8,8,8,7,0,7,9,10,9,0,0,6,9,9,7,0,8,8,0,1,3,1,0,8,8,9,9,11,10,8,0,7,0,7,4,10,5,9,2,10,0,0,2,12,0,8,1,5,7,11,0,10,1,0,10,0,1,10,3,7,10,0,9,8,9,5,9,7,7,9,7,9,8,11,4,10,10,0,3,5,8,10,11,5,10,9,8,0,9,10,9,7,9,8,0,7,4,9,11,8,8,9,9,7,6,10,8,8,0,7,10,0,0,10,0,10,8,9,0,4,9,8,5,5,8,9,6,8,5,5,9,8,6,1,9,8,8,0,10,10,10,1,9,0,8,9,9,0,3,0,3,9,5,9,9,7,8,8,3,7,10,1,0,8,10,0,10,8,1,8,10,6,8,9,8,9,10,9,3,8,8,9,4,9,4,0,0,5,7,0,9,3,0,8,0,11,10,1,8
iny,16,12,17,5,2,18,4,18,0,16,10,4,7,1,15,12,10,12,12,7,7,1,5,7,14,2,7,14,8,4,0,0,12,16,13,7,9,2,15,15,5,1,13,0,11,0,5,0,7,14,5,0,7,1,3,19,12,17,18,14,8,9,1,6,16,19,17,1,10,1,3,6,7,1,8,14,5,13,7,13,14,6,0,3,16,0,6,0,17,14,4,3,6,7,5,5,0,12,5,16,11,13,14,5,8,7,3,0,8,2,13,7,14,12,16,16,6,8,6,8,14,7,7,0,2,9,16,15,0,0,11,6,0,0,3,1,0,1,16,13,14,13,9,16,6,12,0,12,5,13,14,12,3,13,0,11,3,10,3,5,1,0,10,12,0,6,1,3,5,1,1,13,12,8,9,0,16,9,13,0,18,10,14,7,9,7,19,17,0,8,16,0,4,1,16,17,15,8,12,13,17,0,13,8,12,4,6,13,0,1,0,8,8,6,7,7,14,0,0,14,18,12,0,12,13,0,0,7,0,17,14,14,0,0,13,0,3,10,5,12,10,12,5,8,16,18,10,8,12,1,9,0,7,14,14,1,16,0,14,19,7,0,3,0,3,7,2,18,14,4,0,12,6,14,14,1,0,18,13,0,5,18,1,15,3,7,12,11,12,13,7,11,0,13,9,4,4,6,1,0,0,1,8,0,13,3,0,18,0,16,7,1,15
jos,19,16,22,0,0,21,7,21,0,19,1,11,14,1,20,17,13,19,18,4,15,4,0,16,6,0,6,18,0,0,1,5,14,6,19,14,14,3,18,18,12,15,4,0,17,5,3,6,4,17,13,7,14,1,1,22,16,19,21,20,11,0,4,5,19,22,20,4,4,5,6,10,3,3,14,3,1,20,18,21,17,10,1,9,5,0,0,0,20,19,5,7,17,13,0,0,0,5,4,19,14,20,17,1,17,4,13,0,15,0,15,4,20,14,19,18,17,16,0,5,4,13,16,4,0,3,19,4,4,0,14,15,0,0,8,1,0,5,19,20,17,0,5,19,0,17,16,17,3,19,17,20,7,16,0,15,0,5,2,13,1,0,0,14,0,1,4,4,18,0,4,15,2,5,15,2,19,13,4,10,21,0,16,12,13,21,22,19,2,18,5,0,8,1,19,20,4,0,16,21,20,9,19,17,15,13,18,16,3,1,0,20,19,17,5,17,5,0,11,16,21,4,0,0,19,0,0,0,0,19,17,18,0,0,16,17,0,13,6,16,4,16,1,1,6,21,13,5,16,4,12,0,18,19,5,1,19,11,18,22,19,0,11,0,0,14,3,21,20,17,4,18,9,19,16,2,0,21,16,5,18,21,1,18,13,0,6,14,14,15,15,14,5,21,6,20,10,16,3,0,0,1,16,0,16,4,0,21,9,19,18,1,18
jqu,14,12,18,5,2,16,4,17,0,14,8,4,7,1,17,12,3,16,14,7,7,1,10,7,15,2,7,14,8,4,0,0,12,8,13,7,9,2,7,11,5,1,13,0,14,0,5,0,7,12,5,0,7,1,3,13,12,13,17,14,8,10,1,6,13,14,16,1,10,1,3,6,7,1,8,14,5,13,7,17,13,6,0,3,4,0,5,0,16,14,4,3,14,9,5,3,0,12,5,15,7,13,13,5,8,7,3,0,8,2,7,13,14,8,15,14,13,13,6,8,14,7,7,0,2,9,7,14,0,0,0,6,1,0,3,5,0,1,15,16,4,13,16,15,0,12,13,12,5,13,12,17,3,13,0,11,3,14,3,11,7,0,10,8,0,6,1,3,5,1,1,11,8,12,9,0,13,9,13,0,13,10,12,7,10,18,13,15,0,8,15,0,4,1,15,16,15,8,13,17,14,0,13,8,11,4,6,12,0,1,0,8,8,6,7,7,16,0,0,6,14,9,0,8,13,0,0,13,0,14,11,15,0,0,13,0,3,10,5,12,8,12,8,9,15,17,10,8,13,1,9,0,14,16,13,1,14,0,14,18,15,0,3,0,3,7,2,14,17,13,0,12,6,14,7,1,0,16,13,0,5,16,1,14,3,0,12,11,9,0,7,11,0,13,9,4,4,6,1,0,0,1,14,0,13,3,0,16,0,15,14,1,12
jvz,15,12,19,5,2,17,6,7,0,15,8,4,13,1,15,12,3,12,15,7,7,1,5,7,14,2,7,15,8,4,0,0,12,8,13,7,9,2,7,15,5,12,16,0,11,10,5,0,7,12,5,0,12,1,3,18,12,16,7,14,8,9,1,6,15,18,13,1,10,1,3,6,7,1,11,15,5,13,15,18,12,6,0,3,15,0,5,0,14,17,4,6,6,10,5,5,4,12,5,7,11,17,12,5,8,7,3,0,8,2,7,7,17,8,14,15,14,8,6,12,14,7,7,0,2,9,7,13,0,0,0,6,0,0,3,6,0,1,6,17,13,13,9,14,5,12,0,14,5,16,12,12,3,14,0,11,3,15,3,5,1,0,10,8,0,6,1,3,5,1,1,11,8,8,9,0,16,9,13,0,17,10,12,7,9,7,18,16,0,8,15,0,4,1,13,14,17,8,12,18,14,0,16,14,10,4,6,4,0,1,0,17,8,6,7,7,14,0,0,14,14,9,0,8,16,0,0,7,0,16,11,14,0,0,13,0,3,10,5,12,8,12,5,8,15,14,10,8,12,1,9,0,15,14,13,1,15,0,14,14,16,0,3,0,3,7,2,17,14,14,12,15,6,16,13,1,0,17,13,0,15,17,1,12,3,0,12,11,9,0,13,11,0,18,9,17,4,13,1,0,0,1,8,0,13,3,0,17,7,14,15,7,12
krw,17,14,20,3,5,19,0,19,2,17,11,9,0,1,18,15,11,17,16,10,13,1,4,14,16,0,9,16,0,8,0,0,13,17,17,12,13,8,16,16,6,13,17,5,15,11,2,0,13,15,11,0,13,1,1,20,14,18,19,18,9,5,6,13,17,20,18,1,12,8,0,5,10,12,12,7,7,18,16,19,15,5,0,8,8,0,2,0,18,18,13,3,15,11,0,3,5,13,6,17,12,18,15,1,15,1,4,0,6,0,4,14,18,13,17,5,15,14,0,13,16,11,14,3,4,0,17,16,0,0,12,13,0,4,6,1,0,10,17,18,15,14,17,17,7,15,14,15,7,17,15,18,5,6,0,13,0,16,0,5,1,0,0,13,0,7,2,0,16,0,1,6,13,13,8,0,17,11,15,8,19,12,15,11,11,19,20,18,0,16,17,0,7,1,17,18,7,11,14,19,18,6,17,15,13,11,16,14,0,1,0,18,17,15,0,15,17,11,0,15,19,7,0,13,17,0,0,14,0,18,15,16,0,8,6,15,4,0,14,14,7,14,6,10,0,19,12,1,14,1,11,0,16,17,15,1,17,10,7,20,17,0,7,0,3,0,2,19,18,15,0,16,8,17,15,4,0,19,6,3,16,19,4,16,7,0,15,12,5,14,6,13,0,19,1,18,8,14,8,0,0,6,15,0,14,3,0,19,0,17,16,1,16
lmy,10,0,11,3,2,11,3,12,0,11,1,6,9,1,13,10,8,10,10,8,9,6,0,10,11,2,8,11,8,6,0,11,1,12,11,9,8,6,10,6,5,10,11,0,9,0,2,10,9,11,5,4,10,3,5,11,10,12,12,12,7,0,7,10,10,11,11,8,8,6,0,7,8,5,7,11,1,11,12,8,6,7,0,3,12,0,2,0,10,12,9,3,11,8,7,3,2,7,0,12,10,11,6,7,12,1,5,0,11,0,11,9,11,10,12,5,11,10,8,11,12,9,8,0,3,6,12,10,0,0,7,7,0,2,3,1,0,9,11,12,11,10,12,11,0,9,8,6,4,11,8,8,2,11,0,8,0,8,0,5,5,5,5,10,0,11,1,0,9,0,1,7,5,7,7,0,11,6,10,4,8,8,10,6,4,12,11,10,0,12,9,0,3,4,11,12,13,5,7,11,11,0,11,1,7,4,11,10,0,9,3,12,10,11,9,12,11,10,8,8,11,11,0,7,11,0,0,9,2,11,9,7,0,6,11,10,3,8,11,10,6,7,7,5,12,11,7,1,11,7,6,0,12,12,9,1,12,8,12,12,12,0,3,0,3,11,2,12,8,11,0,10,3,11,9,7,0,11,11,0,12,11,5,7,9,5,10,8,10,8,11,8,3,11,8,8,7,10,6,3,3,5,12,0,8,3,0,11,0,13,9,1,10
owz,20,17,24,0,0,23,0,4,0,20,1,13,0,1,21,18,14,21,20,4,4,4,11,4,6,0,6,20,13,0,1,14,6,6,20,16,5,10,19,19,13,16,20,7,18,13,10,11,4,19,0,3,15,1,1,23,17,20,22,5,12,0,4,5,20,23,21,4,4,5,0,11,3,13,15,17,1,21,20,22,19,11,1,11,19,0,7,0,22,20,5,0,18,14,10,6,0,15,4,20,15,22,4,1,5,9,14,0,17,0,16,16,21,5,21,19,18,5,12,15,18,4,17,2,0,3,20,17,10,0,15,16,0,0,4,1,0,5,21,22,19,0,18,20,0,18,4,18,3,21,18,21,0,18,0,16,0,17,2,14,1,0,0,5,0,13,1,0,20,0,4,1,16,15,0,2,20,14,17,0,23,0,17,13,14,22,24,5,2,20,19,0,9,1,21,21,4,13,17,23,21,0,21,19,1,0,20,17,3,1,0,22,5,18,5,19,20,12,5,17,22,14,0,15,21,0,0,16,0,0,4,19,3,0,0,18,0,0,6,18,11,17,1,1,17,23,4,5,3,9,13,0,4,20,18,1,21,5,4,23,20,0,4,0,0,4,3,5,21,19,13,19,11,20,17,2,0,23,3,0,6,22,1,19,14,9,16,15,0,5,16,16,2,23,6,21,11,17,3,0,0,8,18,0,4,6,0,23,10,20,19,8,19
svy,3,2,2,2,0,3,1,2,0,2,0,3,4,0,4,4,0,4,1,0,1,0,2,0,5,0,1,4,5,3,0,3,4,4,3,1,3,0,2,2,3,3,3,2,3,3,0,2,3,2,4,2,5,0,0,4,3,2,3,3,4,3,2,1,2,3,4,3,3,3,1,3,2,0,1,0,3,4,2,2,3,2,0,2,2,0,1,0,2,2,2,2,2,2,1,0,0,3,2,4,3,2,2,3,2,3,0,0,4,0,2,2,3,2,3,4,2,4,1,2,2,3,4,0,0,2,4,2,3,0,4,2,0,0,1,3,1,3,2,3,2,3,1,2,2,3,2,2,1,3,3,4,1,2,0,3,0,4,0,4,2,2,3,2,0,2,0,1,3,0,0,0,0,3,4,0,2,2,3,1,4,3,4,3,3,2,3,4,0,2,3,0,2,0,4,3,2,3,2,4,2,2,3,5,2,2,2,2,2,0,2,1,2,1,2,4,3,4,2,3,4,0,3,2,2,0,0,3,0,3,0,4,1,2,3,3,1,2,3,5,3,2,3,3,4,4,0,0,2,2,1,2,3,2,2,0,3,3,2,3,3,0,0,0,1,2,1,3,3,2,2,2,0,4,1,0,2,4,2,0,3,3,2,3,2,2,2,4,4,4,3,3,1,3,5,2,2,3,0,0,0,2,2,0,3,2,1,3,3,4,2,3,2
